#  试验概况 
台网,蒙特卡洛次数,成功,失败,3D误差>1km比例(%),严阈值成功(strict),补全兜底(completed)
原7台,300,300,0,10.416666666666668,298,2
20台加密,300,300,0,0.0,-,-

#  误差统计_原7台 
指标,均值,中位,95%分位,最大
水平误差(m),134.79352615675208,107.52559523089252,331.2581545020976,635.3971694484678
高程误差(m),454.529713357363,354.25778004913354,1195.9869002282342,1964.4787065959445
3D误差(m),485.79730984080527,373.91489368439727,1224.348663414286,2018.1502857756727
时刻误差(ms),522.5267874342942,394.48954044186735,1443.423772684013,2688.044913024944

#  误差统计_20台加密 
指标,均值,中位,95%分位,最大
水平误差(m),60.19922986240387,54.75846610490845,129.00245897921695,216.01013039420306
高程误差(m),168.94659947633426,136.82768588949875,449.219340075152,796.8893483787415
3D误差(m),186.61461355593863,148.62920873029697,456.9458670636376,809.8606527460125
时刻误差(ms),208.4688625131278,163.3703105371991,555.7984503704193,867.7159664876743

#  误差明细_原7台 
试验序号,残骸,水平误差(m),高程误差(m),3D误差(m),时刻误差(ms)
80,#4,183.77274400409328,265.3167881864374,322.7466801260098,394.9292697129838
81,#1,154.19621276911266,308.0558744087466,344.49222602269987,403.6853514178631
81,#2,213.43990128472694,701.4673847290815,733.2210330446687,896.9614059012034
81,#3,50.73980765336666,368.3957434673903,371.87356975938997,195.30956929359888
81,#4,54.5753643948955,405.77073801577535,409.4244279823844,522.3470727236048
82,#1,157.9587159956533,1041.9303101084188,1053.8357211072423,1036.9729567450108
82,#2,99.73677678238798,823.3863084288405,829.4048695004229,970.3863485800799
82,#3,30.767852734230864,940.2051750850151,940.7084734488784,862.455071928812
82,#4,104.2086977243718,100.89200209344926,145.04705708091447,79.30364607433837
83,#1,87.03898592845563,892.7462632570223,896.9791946476967,662.7996232588042
83,#2,39.41205698093632,17.260980413559082,43.02617436289034,48.856210143824796
83,#3,28.299959295260784,465.59922995857414,466.4584982976842,394.8179628253481
83,#4,59.51206794393581,185.4131750843717,194.7298942787971,329.7905716968561
84,#1,109.90679465041028,1175.4763721856707,1180.6033224911375,1139.6246145325008
84,#2,82.90600414501122,551.2470143169339,557.4465681270507,708.2243001475508
84,#3,54.710946883345606,716.8007358527066,718.8856533746198,494.79701690452947
84,#4,189.98837674251507,49.43253750566873,196.31392987127833,64.72752966677575
85,#1,75.80783633955933,64.15184348183175,99.30904829169823,194.7564690073964
85,#2,206.38351588821283,669.1618910551824,700.2655154089255,881.7584033793917
85,#3,65.88409394920588,748.2151412170988,751.1102524809729,474.18954225265963
85,#4,208.6049859523452,173.8304095290423,271.53830566093745,499.11865882672225
86,#1,271.9619899407244,985.3213519767542,1022.1650994990082,1127.353195642808
86,#2,234.24677728286923,842.5996399006672,874.5545756716067,849.277986609767
86,#3,120.03038505676334,353.72157607657573,373.53212274042994,345.2990829563412
86,#4,136.71175414091442,314.1970045299622,342.65122409804246,503.3259959565015
87,#1,157.5430192060445,155.8321724271209,221.59302530520233,548.2618773657464
87,#2,73.92533804944567,417.2802174869412,423.77793183656195,382.271970347885
87,#3,52.08485537426373,426.53952319641576,429.7078042204769,315.80979315823043
87,#4,43.96234092302109,208.8646016681796,213.44111424334176,42.93923098633989
88,#1,67.1296057108641,471.68005821716724,476.4330606524345,274.72870359615695
88,#2,27.19489564005122,225.32376690657293,226.95894404460222,149.86639051815587
88,#3,70.53371353420796,13.913690248567946,71.8929448642828,22.890992621976025
88,#4,151.05522814976214,286.24306273643197,323.6553304305517,373.75297123878147
89,#1,93.59736133714891,142.7605153165241,170.70744208357272,193.7704864282246
89,#2,145.22983598782614,204.37178582715023,250.71803306349832,140.51488389381817
89,#3,45.225990514594834,56.79886118786999,72.60510209527389,174.40646835897766
89,#4,139.43968334504243,345.5865910983757,372.65737244600655,435.8091871033736
90,#1,204.5071032514954,778.818878762564,805.2217093430202,967.3561890657734
90,#2,81.96268611380921,671.1923552790631,676.1782750873078,388.3291627519032
90,#3,40.02521198283072,177.32331773270016,181.7844234416213,317.5921464963221
90,#4,82.99250249354806,186.32304416062289,203.9706651835577,240.8280474333786
91,#1,363.6298443142246,858.8064169879799,932.6173521523816,1426.7693159273786
91,#2,81.69837493713324,685.6233562630005,690.4737584591536,517.024386986039
91,#3,50.95812571796317,169.2819745383531,176.7855126425561,224.81316688175568
91,#4,109.50776748325606,182.0617684825047,212.4580868833757,322.9054275528149
92,#1,62.06489238855021,915.8263817404386,917.9270190810302,849.0920515152122
92,#2,259.0196011313531,665.6828330027311,714.3002085431498,862.4744338292061
92,#3,103.2721096268337,289.2762676487182,307.1577569451073,302.9394210117431
92,#4,79.33647556080109,280.8871366834974,291.87644630676067,282.71520156891586
93,#1,208.786916482337,541.9023864923583,580.7324452622875,592.1961858148386
93,#2,284.254425890128,991.564287770856,1031.5039095518016,1309.8957060286446
93,#3,76.47934712420044,410.1148637807146,417.1849614145002,444.431144319978
93,#4,168.0658160745179,397.96103561413656,431.9943337589855,710.5833663525942
94,#1,95.6330678450883,47.126192324873045,106.61407819094148,76.47217078692314
94,#2,178.8982623193108,429.66317207349675,465.4191978175462,576.830976783949
94,#3,31.48077166499761,142.56138534703314,145.99584780632972,411.9007507849375
94,#4,107.0005108790778,135.4277308160399,172.5971598907856,236.8748566235439
95,#1,72.62021859221431,12.438422206110772,73.67774762680018,93.20306736175255
95,#2,85.47488056902728,118.02942500942845,145.72885910603216,200.61024375600488
95,#3,83.55282362698225,239.3741160787522,253.53706195451096,300.43820001945323
95,#4,125.87777292945385,101.04168822179236,161.41448657536608,284.70619668478923
96,#1,104.09779767347786,113.16298099811502,153.7602411185937,403.0419665614495
96,#2,141.22705777301334,306.34689734288986,337.3329265856465,621.046068596364
96,#3,91.07904359056022,128.52881035786777,157.52792537635955,24.775507536045183
96,#4,90.04001702601437,279.72069918692796,293.85519260286827,586.7805759323037
97,#1,156.9834509049994,607.9839478447011,627.9237889225654,627.8215486704202
97,#2,111.72202218444824,75.76274197595922,134.98815989818556,171.62573244561585
97,#3,38.369103356351424,93.06727357111959,100.66630768202434,207.04072342530287
97,#4,92.45992634062618,425.28505193681303,435.2197299983214,707.0251258328
98,#1,270.71774134380166,847.6841317186718,889.8631819813246,1356.723243053791
98,#2,259.66085332451445,938.0082115248024,973.2847289653596,947.3282970310279
98,#3,23.01070579144169,510.70692170212715,511.22505069243516,289.564403247633
98,#4,48.754002433796195,324.688973214832,328.32892361261213,316.7121986095758
99,#1,197.79635989951637,569.6809394396823,603.0420986551254,621.2781631121924
99,#2,384.8257454085905,1454.0716583046215,1504.1327208109094,1843.333281741348
99,#3,98.44665072701052,556.4464235989617,565.0879271188167,559.278835032373
99,#4,69.26319799223796,401.3023901059896,407.23580257744015,294.5243746887218
100,#1,118.8530148725136,742.3790768884519,751.8329155776806,889.2757295853127
100,#2,265.85228150382216,973.5556579596378,1009.2016917970415,1233.7851710865646
100,#3,91.12741086108508,496.7592770043284,505.0484969783675,180.83258720633745
100,#4,104.15785980174387,137.65569449138275,172.6208272033958,124.61352923034674
101,#1,208.66030563828653,557.4997542407964,595.2689300875794,613.7274268687722
101,#2,153.10372390483388,600.5965401049998,619.8039643787577,784.6924554361152
101,#3,92.5643403966592,192.33899869098423,213.4536191553543,95.70568624413056
101,#4,65.40342257409674,222.94342528322704,232.33893036127995,426.4297195973725
102,#1,5.879042073266907,405.84127141910903,405.8838512712451,153.47831270560164
102,#2,377.73346720668144,1273.899983554069,1328.7225972139702,1443.6313160574591
102,#3,129.02195336653062,874.470643306202,883.9375376432873,629.6746409386795
102,#4,125.92830621605059,219.2240834850254,252.8183875557567,138.62557328296532
103,#1,254.22655617875733,663.8110395628282,710.8278540631294,918.2283759700063
103,#2,290.1595980155401,1250.7571606804904,1283.9727673568711,1508.0724297521188
103,#3,193.01867427534503,85.08118639615532,210.9384196811692,119.86471472835802
103,#4,72.501247864861,98.28915283749302,122.13594273380001,282.2511401533987
104,#1,76.70151723036966,396.28804172580567,403.6425829373241,386.17368039529686
104,#2,91.31080155337821,157.39433309204833,181.963289071755,224.24782391189348
104,#3,85.9736994280806,6.252217457697043,86.20073791150675,140.38421987113202
104,#4,101.93022010020678,99.61734822037943,142.52503582226151,294.851040856674
105,#1,256.99839141339214,932.2931545916599,967.067060388027,1098.5962760741934
105,#2,24.645232730375803,92.72141050751088,95.94085398221519,0.2725924856452622
105,#3,37.297545170703685,4.486551705869715,37.566421468781456,145.15170021474154
105,#4,9.968001993300915,88.58024642847522,89.13933543092998,250.10052214765642
106,#1,182.38806063138432,10.431872612742154,182.68614787959706,308.3005286300597
106,#2,136.20926794158066,427.98752980831887,449.1394998712627,608.2105992697074
106,#3,67.79373950661403,118.97353995482808,136.93317467171246,221.88774577665527
106,#4,165.93196123889325,113.39797529098178,200.9788958091861,221.1538249010676
107,#1,215.02368633125508,751.9408477992911,782.0807018924572,1093.3762628434529
107,#2,348.68958999907704,1151.9665882195895,1203.582756003095,1411.0217121393268
107,#3,102.15350995394694,257.3218084528835,276.8570979790361,130.5039054851065
107,#4,88.37900752478919,106.50946216739612,138.40200324509297,138.00805060004785
108,#1,83.21944155701111,119.7264177316938,145.8077177515814,129.83973904644586
108,#2,131.4764858957359,108.25772644401877,170.3108971214691,199.7424030376358
108,#3,64.969772477105,625.7791452821311,629.1427580492057,398.1254355538866
108,#4,73.27104796612349,260.05230323998876,270.1774359388234,316.2118028112619
109,#1,143.005979260094,72.2299755659842,160.21198293012014,372.7527259722443
109,#2,79.26176762341197,327.3567529236043,336.8157827232469,186.58324439664221
109,#3,45.56617244526,385.16123266390787,387.84720086458293,387.85162604979814
109,#4,37.048389111698405,467.2438414474309,468.71034819632877,482.8710155392795
110,#1,176.30048484348973,684.573180199217,706.910390363672,903.612820269922
110,#2,187.7974961630982,499.15537403283815,533.3141541258693,666.381763340862
110,#3,108.96441730512234,478.91084519530705,491.1505287427961,447.9053300100446
110,#4,65.7988639380934,64.89698250051515,92.41811961523509,93.68270748204388
111,#1,116.62343737609301,223.95285732643424,252.49932366263815,334.59765715462987
111,#2,101.59002743261497,358.9999427802122,373.0971623986909,385.82931485545834
111,#3,70.14565283097822,8.411398710311914,70.64817222935042,199.7503182048952
111,#4,108.3723067867617,139.48453688046175,176.63661258935218,265.09932639363143
112,#1,85.31188865125348,455.0728398108877,463.0004404736455,365.3446274849621
112,#2,240.00141058746763,778.4256494998426,814.5840465435265,966.1948721996882
112,#3,33.02343659578221,188.67398504369703,191.54221466001914,15.058897447985942
112,#4,175.87028839968636,50.002899323329984,182.84049956868947,349.54100355845696
113,#1,73.50860493830181,124.62072898974293,144.68531747869335,141.49392482103096
113,#2,448.6822270884767,1109.5935748142801,1196.876619445049,1579.8605198900723
113,#3,67.09123920666761,133.54630594180526,149.45183240425172,47.58048343411403
113,#4,150.9146780435617,351.67833913411414,382.69164384020837,352.5856563761298
114,#1,303.70499766138875,560.7578144890867,637.7194148801502,836.6740396986163
114,#2,246.61565607076622,760.7469247040244,799.7219299643127,970.8759726375753
114,#3,64.81442279889988,30.19594593403781,71.50317862588967,101.4064539891848
114,#4,142.53524427378755,91.52904426319583,169.39262617930672,97.88695337517694
115,#1,269.27726015738006,715.0980246266772,764.1174174581032,995.5882596617815
115,#2,373.8918210240247,1155.4111519144117,1214.4010967538068,1585.1285371993172
115,#3,69.9551934880385,179.88977912180053,193.01311284065414,17.513252040032512
115,#4,76.21411045383387,266.6578287600605,277.335515704893,139.95842270215064
116,#1,141.66610167635628,536.3865732635131,554.7790914783558,524.4294425968387
116,#2,240.8243384626597,728.7749604981163,767.5345627690057,638.9414747425785
116,#3,104.9187286720839,633.1510687027421,641.785178564908,485.486518159135
116,#4,80.52193823571803,145.7941860201754,166.55247585827806,138.5700122941671
117,#1,490.36148570955487,1258.707789823391,1350.8514673454547,1907.2191065185252
117,#2,202.71391795945783,1.3732761607770954,202.718569504344,242.34707108230504
117,#3,38.314401549699,57.96652922583053,69.48461611465261,0.27473578593628645
117,#4,160.32590437551477,212.79082906958683,266.4288508212818,270.3686098443061
118,#1,89.45348779588774,10.268478692198187,90.04092477035742,61.31431462441128
118,#2,85.9585340008416,91.17557837173808,125.30704552815374,51.959340023312706
118,#3,69.68804944004279,584.8936415363205,589.030556206022,722.3737433275162
118,#4,127.82704066352997,59.62528611875314,141.04937812531796,117.66625595956448
119,#1,127.34019256787806,147.85991561928313,195.13605328120633,376.31494397995266
119,#2,344.9569259257248,1225.6949053289536,1273.3119341675388,1380.8156352425574
119,#3,79.44392845371863,55.28192138348095,96.78547721641367,63.82280835412679
119,#4,17.56918882268477,146.23240768422147,147.28405702251519,61.467339256024545
120,#1,80.66410837322725,30.086530935217525,86.09237900861812,194.67271589249611
120,#2,183.95761079564258,4.076177911323612,184.00276572922994,30.830948635337307
120,#3,96.93650457054399,525.5761933244248,534.4408488389976,607.9714351163475
120,#4,128.6493805400803,37.826950002328886,134.09526934170748,196.20433405954964
121,#1,179.40067931678595,377.6703933753288,418.11425444679577,693.2716383574356
121,#2,162.6754249899827,191.7442836947539,251.45409963905092,437.69594327948266
121,#3,32.52255384243485,367.3444775070966,368.781346685805,230.75210408048008
121,#4,62.91321516237726,143.89084610674763,157.04345970266735,473.56970395721555
122,#1,127.7869570843862,530.3172375118593,545.4959933886743,776.6999625356981
122,#2,278.4379332809159,873.0464367550194,916.3720660410726,1141.3819399933836
122,#3,47.812869083040866,710.3046788307565,711.9120782925488,383.7921320964224
122,#4,101.12833403741432,2.999982459768944,101.17282164663479,110.94636390605217
123,#1,41.23299641166381,512.3167596729782,513.973367242802,254.65649574296023
123,#2,293.40967931397154,934.7005151179073,979.670502197963,1237.8106367804965
123,#3,18.96429782763576,156.5640228167158,157.70839493396787,25.303770583988694
123,#4,68.76357097962592,301.49579244934466,309.2380014786804,325.87187053868405
124,#1,110.56343168594454,485.518839401313,497.94860762911117,574.2216985853155
124,#2,368.9317672077522,1385.693493796076,1433.9655182757397,1559.4845441776802
124,#3,39.257918639230056,254.40243527661005,257.4136423163197,217.81337876873508
124,#4,303.9468901288565,257.12871632707356,398.11918916200443,649.2743211966356
125,#1,257.15363664077404,954.2718614071473,988.3130973082554,1051.906929670908
125,#2,30.642032869082765,96.47835264410787,101.22749975807358,41.9508395824586
125,#3,139.80794535445008,194.77408775574077,239.75655746050808,165.90114677444313
125,#4,157.38696760057482,117.05123063429528,196.14190822847465,287.84843993117624
126,#1,33.227987351017575,181.88611071614105,184.8963396469592,235.65930730067564
126,#2,344.5613089841701,1488.2523033695288,1527.6182160911778,1839.98027342796
126,#3,103.49976316942124,517.8990576545311,528.1397872680847,627.0662746301916
126,#4,118.9795474241785,516.9897339121089,530.5040222993371,786.9650813180318
127,#1,187.34735330599437,719.2030927112501,743.2039554228624,850.5998220234972
127,#2,109.76877514177117,24.841479208615056,112.5445826568155,119.41181905705989
127,#3,33.404847630792716,554.7892840762415,555.7940567971783,179.40923606931491
127,#4,156.8072373503134,120.87692154122851,197.98924174490347,131.84589751369379
128,#1,365.4918555237548,904.045797701936,975.1323504000505,1274.2126401942678
128,#2,168.07666886789642,157.01100281089748,230.00482956105975,275.8205321032037
128,#3,37.068223129755026,772.7640840327094,773.6526240742093,582.8187277262025
128,#4,142.62477302003728,252.79945892200703,290.2574586643325,276.39016547077057
129,#1,221.54982115948894,836.8361808700392,865.6668625221567,942.122493160987
129,#2,340.762809145379,1325.8924996152073,1368.981450799284,1487.8686367176285
129,#3,31.703926896332636,479.6647339958581,480.71134376043733,506.5481007915835
129,#4,12.093657947734286,73.19310453558865,74.185491264225,135.11183443127095
130,#1,113.64459765541989,293.7853086898085,314.9998447273083,637.3252704671355
130,#2,148.36683969929274,35.694307687745095,152.6001399857256,103.80507995382082
130,#3,102.41593322446262,733.056317053668,740.1760515921367,647.93098836636
130,#4,289.1960367177611,291.2722713930598,410.45570252553796,596.0141642473947
131,#1,220.1864642586323,1035.7678305821682,1058.9131588150226,1076.2910791220968
131,#2,78.6390409287408,194.03002006575844,209.36032920520256,339.54385846984894
131,#3,98.62131332864038,626.4793815792036,634.1944331090642,553.5692033260062
131,#4,76.3927921806814,219.48068177145979,232.39541382743676,332.3653702553795
132,#1,371.9053357659268,1657.8380727805961,1699.0410984823316,1813.5102094446206
132,#2,95.42735995088819,340.47957606044656,353.5996645098773,362.9981998453058
132,#3,125.74930955706822,62.55493573698732,140.4493105683968,229.91181328266563
132,#4,12.669701567905564,152.42197280790788,152.9476352627735,154.48337888782504
133,#1,403.6288597348357,1278.661329599523,1340.8545977189563,1717.068164747058
133,#2,352.3662182006662,1095.0405343462899,1150.3372216834712,1442.0936592662165
133,#3,72.61684965657598,990.7487419721965,993.4064005096483,680.5721504818081
133,#4,85.08533040132038,43.01072565492905,95.33853350490254,210.1025747508487
134,#1,83.87899671151732,575.9496215772579,582.0254742571989,321.64009167378185
134,#2,95.89840538639378,629.5279030379224,636.7902989673893,773.6205841531287
134,#3,79.66040138285702,293.6805199396422,304.29266724733355,294.6496035371098
134,#4,55.29986498655302,484.342837907443,487.489548297978,520.5013602039195
135,#1,33.475655696873325,222.56662121089357,225.07003443721464,142.8677915934582
135,#2,164.794839633422,920.6005177199186,935.2340094307881,1030.7295867346563
135,#3,122.81527022442909,88.06299099838179,151.12471996295184,90.14475671789235
135,#4,134.92520517101815,301.57273636854916,330.3799726243342,625.4454322365248
136,#1,287.3608559985825,773.7131565899344,825.3534456465294,956.2776822161165
136,#2,140.2151529420906,422.1447994911141,444.8218979006843,486.1736237016512
136,#3,82.26853344255318,156.0593298247495,176.41605941676184,2.266631221258919
136,#4,91.14628565226661,292.99459720923187,306.844389523427,375.15941906665876
137,#1,180.89291071369587,621.0740651240012,646.8811633647446,616.4107568014003
137,#2,209.70089248359122,550.7468461240915,589.3187192208036,669.7575064355555
137,#3,117.5240009791683,96.5212124654172,152.07970036117825,8.80202725302226
137,#4,146.6985484832706,294.8640532498175,329.34066561238643,399.8625533100686
138,#1,140.76265419531148,152.46030267804235,207.50486430151253,81.40908676860725
138,#2,347.2297892159376,899.9048134738587,964.5709926347386,1187.0872715156615
138,#3,60.58789682603115,283.5131811362098,289.9148446005742,278.0033256143799
138,#4,120.53060078422148,224.38859821812002,254.71134394780745,380.5280522571337
139,#1,86.78781097098515,265.6237013256432,279.4424356447495,217.74547536689505
139,#2,270.60727674411885,942.8315735120668,980.8973821140048,1118.0858109552735
139,#3,97.68477942876432,176.4883811116124,201.71877651682325,405.34669513119684
139,#4,37.38034497805578,211.18792223200398,214.47057767290465,97.65416018223227
140,#1,88.79640219997232,834.6758976232486,839.3858797459218,687.8331153440005
140,#2,219.4100960384415,512.8192311689872,557.785222196097,673.6571535936964
140,#3,145.4586587144987,263.06215124207665,300.59926282532734,306.60461711704204
140,#4,78.0300373368816,114.55223802417822,138.60339809378095,10.381236357384083
141,#1,35.959654068760486,735.6258468191027,736.5042316436932,516.3358310310659
141,#2,150.48236117209512,693.6271050264186,709.762989913717,736.5373124965888
141,#3,52.537351835197015,713.4321302328481,715.3639477821305,613.6915521713746
141,#4,148.36217518369486,191.22136114016212,242.02674228591695,284.05604257687503
